""	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"ENSG00000119703"	168.696164211004	-0.357253803006994	0.24865621456393	-1.43673788179199	0.150792486762014	0.453275240458989
"ENSG00000119705"	1730.03736026792	0.0560892201674238	0.25324665854014	0.221480593231731	0.824718245764354	0.935415834936119
"ENSG00000119707"	1825.28944255425	-0.0593229921678812	0.128748708054026	-0.460765727784918	0.644966692806304	0.848187597137049
"ENSG00000119711"	8066.27082516758	-1.1387660972713	0.346843214825909	-3.28323014144268	0.00102624847437444	0.0351128335280422
"ENSG00000119714"	57.6084553865365	-0.0513427307434945	0.356185778835389	-0.144145931124394	0.88538523563037	0.959973200660087
"ENSG00000119715"	6.66599491486418	0.110763655012804	0.521366990665356	0.212448538162054	0.831757121923216	0.93781015282129
"ENSG00000119718"	926.535298204349	-0.130822012502393	0.163645474454962	-0.799423344508051	0.424044978675131	0.711946864948521
"ENSG00000119720"	626.898025262043	-0.287598042387292	0.177819997263672	-1.61735489153585	0.105801696814386	0.38697453121746
"ENSG00000119723"	577.922446945614	-0.47633532607791	0.182197093700376	-2.61439585233586	0.00893854072744728	0.115286266516871
"ENSG00000119725"	40.5134199425291	-0.164827806164597	0.200843099967778	-0.820679456705465	0.411828875355263	0.70444097690434
"ENSG00000119729"	899.354257016251	0.231497208986693	0.202447129905208	1.14349464521966	0.252833276711197	0.570313261862998
"ENSG00000119737"	46.4012101386568	0.491917485428862	0.432700689239811	1.13685394468191	0.255599347838428	0.572674195386519
"ENSG00000119760"	1379.53008452777	-0.0732983109385354	0.1072405557791	-0.683494321770575	0.494294537010203	0.759822147004451
"ENSG00000119771"	463.875925487996	0.398796652876554	0.394818262538676	1.01007651042355	0.312458635146929	0.625994442854755
"ENSG00000119772"	1247.9196221792	0.262867618019126	0.24726209991106	1.06311326367316	0.28773059016738	0.604083595063452
"ENSG00000119777"	5332.96442191797	0.128959971744503	0.157767223272221	0.817406613805885	0.413696097325901	0.705738211989273
"ENSG00000119778"	417.263182826194	-0.141015192321833	0.156217002392468	-0.902687864714989	0.366691578837274	0.668724156796368
"ENSG00000119782"	376.345497623681	0.153413764293912	0.513511555611606	0.298754259017973	0.765127553821268	0.907681067293639
"ENSG00000119787"	2144.37525054547	-0.243933182738973	0.157320895212195	-1.55054535133401	0.121010677179823	0.409889112720446
"ENSG00000119801"	3012.38077046957	-0.109585237242636	0.0932107637494429	-1.17567148722446	0.239726176681203	0.555958025941528
"ENSG00000119812"	1540.34324366151	0.060199658726144	0.14450261311337	0.41659910107587	0.676971666969162	0.863170375055695
"ENSG00000119820"	2316.05285561659	-0.211415944851389	0.129219665848619	-1.63609728800152	0.101819227710841	0.37988971320154
"ENSG00000119844"	1438.0173840643	0.219181238869599	0.161302201384211	1.35882360555963	0.174202491290868	0.486179809607098
"ENSG00000119862"	707.544488541021	-0.136393057484974	0.198235779276111	-0.6880345111414	0.491431048908287	0.7580475785838
"ENSG00000119865"	180.063837929084	-0.409630365781447	0.303965122010956	-1.34762292157546	0.177779694391385	0.491184634574186
"ENSG00000119866"	63.0455316060287	1.43714713692014	0.591711151095483	2.42879846739313	0.015148950435754	0.150164104170624
"ENSG00000119878"	718.609593348461	0.0130476625789074	0.172176767578886	0.0757806222197159	0.939593633016034	0.97789123228543
"ENSG00000119888"	2194.17610335916	1.30032995335016	0.764633169053796	1.70059318111883	0.0890194054880315	0.355863298346878
"ENSG00000119899"	1953.11825305576	0.318421909039704	0.228696554621361	1.39233365175482	0.163821385662911	0.4734852958885
"ENSG00000119900"	511.633778964596	0.12045192461652	0.279827041177795	0.430451339189869	0.666867356655669	0.858675478539807
"ENSG00000119906"	878.501295085236	0.171055669230945	0.167280018943569	1.02257083847324	0.30651080339859	0.621332331705506
"ENSG00000119912"	1661.22768729124	-0.237619547838965	0.139456142607553	-1.70390162380768	0.0883994676113414	0.355289340896243
"ENSG00000119913"	22.0401283160408	1.35763962935293	0.53567148994291	2.53446310815911	0.0112619784859667	0.129817559513471
"ENSG00000119915"	14.6685609598931	1.83741036157506	0.626880126591958	2.93103941827629	0.0033782991157189	0.0694716895078604
"ENSG00000119917"	1255.61979036308	-0.555136052993341	0.321834788939053	-1.72491002238564	0.0845436891038034	0.347956344890951
"ENSG00000119919"	3.74625578161441	-1.17067405835853	0.73034823609751	-1.60289845377573	0.108957075129589	0.392494616902096
"ENSG00000119922"	1032.92804676122	-0.645010784650548	0.36356281976425	-1.77413846957398	0.0760402489016147	0.331154437934317
"ENSG00000119927"	10096.0319954998	-0.0393368925286497	0.417088098429796	-0.0943131503314062	0.924860404024955	0.972900291424623
"ENSG00000119929"	732.529697468905	0.0231018677865635	0.190738557277496	0.121117974867314	0.903597592101938	0.966237857916999
"ENSG00000119938"	1878.06276383365	0.197820686486311	0.360834603294805	0.548230919872974	0.583533353762813	0.815678617702655
"ENSG00000119943"	392.768288647488	-0.735030042615948	0.47859656523715	-1.53580300404315	0.124586702742297	0.414928891367383
"ENSG00000119946"	401.018906368971	-1.42665297103539	0.713379199000242	-1.99985221469137	0.0455162243982108	0.258529202561907
"ENSG00000119950"	1767.3108802246	-0.497505257241826	0.210965146169757	-2.35823436370622	0.0183620962118603	0.16370936107229
"ENSG00000119953"	787.629842721804	-0.102788335901974	0.110631622846432	-0.92910447535109	0.35283494538363	0.657869573744983
"ENSG00000119965"	260.804919345002	-0.0292048147466113	0.167969282512553	-0.173869973781835	0.861967650620033	0.950119149593294
"ENSG00000119969"	419.662257227562	0.511532333786827	0.368184271658518	1.38933782120182	0.164730048182034	0.474607604527075
"ENSG00000119973"	0.679534428649508	1.17269097324787	1.2549933696027	0.934420054839898	0.350087256732901	0.656143993817221
"ENSG00000119977"	1523.46579545663	-0.286490029257991	0.12778493336141	-2.24197033031836	0.0249632899272189	0.190739028623407
"ENSG00000119979"	858.304157914279	-0.066189396441457	0.212084947934112	-0.312089080749002	0.754972824699842	0.90221243193676
"ENSG00000119986"	1075.81303176736	-0.61316019639236	0.25848725334784	-2.37210999169559	0.0176868246093424	0.161253908175767
"ENSG00000120008"	1411.07091590893	-0.302031610054765	0.166311764452772	-1.81605679579291	0.0693616602182293	0.315742294347378
"ENSG00000120029"	1048.5265166847	-0.0985463364674332	0.114316888981819	-0.862045296588729	0.388662592146152	0.686992864739202
"ENSG00000120049"	36.992368396751	0.653091130162318	0.300101442070612	2.17623456140757	0.0295377258390891	0.208215595167754
"ENSG00000120051"	4.6688791090647	-0.188251078065492	0.405105720579303	-0.464696173128071	0.642149049260489	0.84755220116338
"ENSG00000120053"	12168.4799251746	-0.658277623169374	0.312063105439495	-2.10943751983205	0.034906833771551	0.226515695132492
"ENSG00000120054"	2451.21118111024	-0.284645937627149	0.417030100979514	-0.682554897017211	0.494888142560862	0.760279180439169
"ENSG00000120057"	369.67893806643	1.52212322507113	1.15310688174887	1.32001920130993	0.186828607248431	0.500452186427616
"ENSG00000120063"	2036.3294025119	-0.284214661699233	0.171231229475729	-1.65982959165471	0.0969487388956822	0.37094597813425
"ENSG00000120068"	4.23186417538635	0.858455240837459	0.55645041184221	1.5427344873291	0.12289521056995	0.412471579854708
"ENSG00000120071"	1338.19237194924	-0.118161710843257	0.193652645327594	-0.610173492044831	0.541746887423414	0.792880551245641
"ENSG00000120075"	44.1030799095453	0.04824471666553	0.387230853869644	0.124589030505743	0.900848913115703	0.964823803868789
"ENSG00000120088"	0.458868500707168	1.85779498653978	1.72922525612521	1.07435105979348	0.28266536835805	0.598075040089872
"ENSG00000120093"	139.463934405817	0.759552780650585	0.376457049872271	2.0176346303205	0.0436293274580715	0.252889570850924
"ENSG00000120129"	11464.9589882208	-0.828847617303187	0.382744102815175	-2.1655398769225	0.0303463650122616	0.211147533833733
"ENSG00000120137"	3470.94930198326	-0.216399974208275	0.180265142094127	-1.20045379652645	0.229963146513061	0.546239679424413
"ENSG00000120149"	4.24049413252049	0.504064562706894	0.631571060770979	0.798112190402718	0.42480538784746	0.712545514134479
"ENSG00000120156"	255.796378256168	-0.958600938696588	0.39132934274614	-2.44960148393074	0.0143014402002829	0.14602697389687
"ENSG00000120158"	1453.79634610513	-0.896527430148404	0.328813768859379	-2.72655075624833	0.0064000108651706	0.0968454474314494
"ENSG00000120159"	799.429232376477	-0.229435257046946	0.17574487532596	-1.30550183395906	0.191722023071192	0.506550370630147
"ENSG00000120160"	1.39965917926601	0.395858394458354	0.567648923418655	0.697364829081864	0.485574506272548	0.753475480352419
"ENSG00000120162"	467.729713246962	-0.530428372785328	0.378612184606867	-1.40098072473843	0.161219837178619	0.469709842665053
"ENSG00000120210"	0.573253374275869	0.300594544315456	0.71283046274726	0.421691496119511	0.673250212326165	0.861290609357891
"ENSG00000120211"	0.214451459893831	1.46645520169753	2.21407599848071	0.662332820871463	0.50775794701523	NA
"ENSG00000120215"	17.1016584420577	-0.475225344095102	0.316635775370553	-1.50085802382549	0.133392287165046	0.428992505911165
"ENSG00000120217"	71.7669145772656	-0.615935372973448	0.316765187472743	-1.94445411722034	0.051840713294592	0.276170756452229
"ENSG00000120251"	3.77312585114984	0.935463898674465	0.668155116168919	1.40006994788612	0.161492373253696	0.470175722512247
"ENSG00000120253"	1095.13850465413	0.379294316623347	0.1563594417427	2.42578454102888	0.0152753360195893	0.150737152533352
"ENSG00000120254"	618.603930457241	0.180481571487034	0.268619782236904	0.67188488496302	0.501656983615592	0.765396480185711
"ENSG00000120256"	1406.957133842	0.441469788208471	0.219947045373232	2.00716398558268	0.0447322049808382	0.256727792710432
"ENSG00000120262"	349.133113885887	-0.861479410356596	0.523406419403906	-1.64590914138522	0.0997824666180637	0.375626592918523
"ENSG00000120265"	2105.7219077493	0.0765514637362841	0.188430489480526	0.406258371176155	0.684552769185067	0.866048380216304
"ENSG00000120278"	414.697854841723	-0.173868209757609	0.255453961152376	-0.680624441967052	0.496109157069746	0.761119246326475
"ENSG00000120279"	284.558188634656	-0.414436675793345	0.265635059412683	-1.56017310632739	0.118718979161948	0.406576762590635
"ENSG00000120280"	29.680297642541	-0.0880027009544619	0.34547474183078	-0.254729768341696	0.798931822682228	0.923181117821525
"ENSG00000120306"	3812.42783069617	0.67505793767476	0.229417375946589	2.94248827007734	0.00325586120199332	0.06847010136826
"ENSG00000120314"	1403.70964746039	0.245968237181175	0.142818832944719	1.72223951218242	0.0850261399605227	0.349127580512791
"ENSG00000120318"	438.462161632911	-0.299786136127197	0.254612345114514	-1.17742184100447	0.239027176587365	0.555358902252762
"ENSG00000120322"	9.24750923405029	0.218189213361706	0.450863923497057	0.483935844033284	0.628431401025489	0.83968524344519
"ENSG00000120324"	21.1286811372934	0.521166819776557	0.330107886085696	1.57877724751254	0.114387159132753	0.400843502629253
"ENSG00000120327"	145.113926607847	0.0335747041772671	0.423843273193672	0.0792149039532482	0.936861690204343	0.976953157763852
"ENSG00000120328"	26.7495404373645	-0.0497085724901192	0.398961904558039	-0.124594784419794	0.900844357651649	0.964823803868789
"ENSG00000120329"	1.61655967183481	1.04070111853683	0.675277190413823	1.54114655923602	0.123281120446887	0.413295095794198
"ENSG00000120332"	64.4637554577118	-0.0820974437478178	0.313359304340419	-0.261991402874162	0.793328070272609	0.921474014094674
"ENSG00000120333"	1258.22001392035	0.00420718729581621	0.137446280380679	0.0306096846285237	0.975580818553433	0.991355321023969
"ENSG00000120334"	236.326600944609	0.436956612195659	0.298703142144581	1.46284571718418	0.143509600229948	0.443136749467484
"ENSG00000120337"	11.0862636279172	-0.291344971839404	0.435830241825913	-0.66848268862393	0.503825528609185	0.766868002217542
"ENSG00000120341"	149.024611349628	-0.107724684607407	0.310356992665462	-0.347099266822465	0.728516744293846	0.888613212645271
"ENSG00000120370"	432.649865172619	0.40966715664774	0.261806928891199	1.56476819915637	0.117637270805584	0.405204099265657
"ENSG00000120436"	0.715165439630788	0.145357282514156	0.864142480199369	0.168209856412359	0.866418187134295	0.952288201195883
"ENSG00000120437"	3422.73767067368	-0.442830631151287	0.271308206493594	-1.63220507361152	0.102636292332077	0.381637261969577
"ENSG00000120438"	5938.0016657749	0.00740341692493384	0.17657528235311	0.0419278215289992	0.966556237521206	0.988060153813683
"ENSG00000120440"	48.1798709856713	0.292737967950322	0.688806217800442	0.424993213454314	0.670841622028925	0.86014116991263
"ENSG00000120451"	2196.51583762948	-0.291849996617442	0.208879841723453	-1.39721475375224	0.162349001360788	0.471055053446758
"ENSG00000120457"	244.038761133556	-0.277230280268806	0.431359685981922	-0.642689359432686	0.520425686775741	0.779423717636123
"ENSG00000120458"	191.706995179046	0.144125619403286	0.213811992587553	0.674076405439553	0.500262739176371	0.764282566958481
"ENSG00000120471"	1.96364139777753	1.25385522685727	0.567735489210769	2.20852007789807	0.0272080397736184	0.198922813124389
"ENSG00000120498"	25.2679690693082	-0.589070252453829	0.678735623601612	-0.867893524326915	0.385452624324851	0.68427258407469
"ENSG00000120500"	6.81471269452824	0.820183783218024	0.311860547030397	2.62996968044849	0.00853924836112323	0.112103049169389
"ENSG00000120509"	1386.0693577353	0.106335218548616	0.164529800559118	0.6462976201713	0.518086628815084	0.777957622787175
"ENSG00000120519"	310.785270202268	0.0631832928060583	0.176456059244936	0.358068139322744	0.720292321539982	0.883693131740101
"ENSG00000120526"	646.350325519726	0.393772796394641	0.189320587928385	2.07992591140481	0.0375323289589386	0.235833480110938
"ENSG00000120533"	3355.25933635284	0.236659175123677	0.20673323289699	1.14475632101975	0.25231011363552	0.569351534081738
"ENSG00000120539"	436.040464246769	0.135474769510798	0.183790136246189	0.7371166498801	0.461051414779604	0.738899994814461
"ENSG00000120549"	1495.24223213196	0.0821552366931549	0.20566409544412	0.399463195147141	0.689551937608562	0.868673899286662
"ENSG00000120563"	7.88649215810227	-0.933660169056671	0.535063988392286	-1.74495049061712	0.0809934873815869	0.340736550157539
"ENSG00000120594"	683.062865221227	-1.02150288235624	0.378514072772266	-2.69871837227788	0.0069607053862013	0.0999305824525107
"ENSG00000120616"	973.015282029238	-0.0976949862934206	0.119405571660399	-0.818177786303596	0.413255677386761	0.705517152294563
"ENSG00000120645"	47.6253110934375	-1.05900006696537	0.513491059768165	-2.06235346618011	0.0391740961695787	0.240416008566782
"ENSG00000120647"	238.712163400413	0.614634027919039	0.146081335522224	4.20747815401462	2.58236358637332e-05	0.00391210853477841
"ENSG00000120656"	828.205673332668	0.517433646641508	0.175445719256628	2.94925204692311	0.0031854406955135	0.0677155610019762
"ENSG00000120658"	27.1290026876911	-1.0129351615788	0.381987794022565	-2.65174745745663	0.00800764107476572	0.107933952072951
"ENSG00000120659"	33.3834413984278	0.609782452457726	0.554239536547177	1.10021464050828	0.271238613128826	0.587134595760643
"ENSG00000120662"	272.597031790302	-0.183268620947854	0.175462785991728	-1.04448712535827	0.296260072735842	0.613234716488878
"ENSG00000120669"	19.8698073470964	1.04487100713736	1.25929357710266	0.829727893587264	0.406692646991297	0.70044492084573
"ENSG00000120675"	1026.98433150939	-0.507217376605474	0.28586389414675	-1.77433172566064	0.0760082957843464	0.331133424893582
"ENSG00000120685"	567.833701899579	0.159039296900474	0.191742752193001	0.829440983200197	0.406854918904201	0.700536541807161
"ENSG00000120686"	2147.31812809087	-0.392853596012716	0.140553819579654	-2.79504034246526	0.00518932390265289	0.0874502683270368
"ENSG00000120688"	429.320519379832	-0.308574840083428	0.148234311861435	-2.08166946106159	0.0373726719355832	0.235165272336459
"ENSG00000120690"	1102.96455061643	0.0860512339619307	0.246740206628984	0.34875237861547	0.727275217627165	0.887979354127576
"ENSG00000120693"	85.2611636886302	0.936035979936411	0.383322415482504	2.44190253981934	0.0146100902065195	0.14797958186213
"ENSG00000120694"	2732.54750635068	0.0212090644243393	0.216361706634957	0.098025961960649	0.921911677980703	0.972103606423924
"ENSG00000120696"	307.979526354103	-0.456054251302352	0.15558947809717	-2.93113812630398	0.0033772258197784	0.0694716895078604
"ENSG00000120697"	1539.61242176264	-0.410667887762206	0.168403424362526	-2.43859582616415	0.0147444488930518	0.148880323555264
"ENSG00000120699"	625.865266128656	0.0228163793897213	0.158513715325602	0.14393946506682	0.885548271547165	0.960007657355382
"ENSG00000120705"	3533.35276061307	0.141964319836052	0.129526741962612	1.09602324342436	0.273068602765773	0.589288457338465
"ENSG00000120708"	10729.693006567	0.0196698531672699	0.284688044158898	0.0690926562279209	0.944915866541661	0.97992157126507
"ENSG00000120709"	1054.54489681618	0.321870331340222	0.142952212811288	2.2515939068752	0.02434794646818	0.188171339239846
"ENSG00000120725"	6823.21006860167	0.124098718719641	0.235612342610599	0.526707206187159	0.598396930607095	0.823430799512163
"ENSG00000120727"	2145.51544867591	-0.0033383227371089	0.150215046434771	-0.0222236241730853	0.982269572877769	0.993987402148162
"ENSG00000120729"	3.66458888803584	1.87411401022448	0.616899338177561	3.03795756332139	0.00238187494471467	0.0581547596085679
"ENSG00000120733"	1918.95855279263	0.0767992510584129	0.153707843772182	0.499644319858138	0.617325545008353	0.833812440949812
"ENSG00000120738"	4986.67323448565	-0.989030942849742	0.388717191507549	-2.5443457723442	0.010948264790194	0.128182603820957
"ENSG00000120742"	9028.33967786403	-0.174824811123326	0.175110642868362	-0.998367707751202	0.318101086440236	0.63154895568263
"ENSG00000120756"	1237.89056256308	-0.493014402857718	0.279657297820974	-1.76292343056725	0.0779134046664485	0.334087938836806
"ENSG00000120784"	189.814185583091	0.0358467846306149	0.288883672878772	0.124087264168985	0.901246181942173	0.964900687330809
"ENSG00000120798"	745.75363244261	0.0210611397705293	0.16228900378932	0.129775519466929	0.89674403173314	0.963590237265501
"ENSG00000120800"	686.709316371864	0.194789650746604	0.163751449242677	1.18954459119277	0.234225434882536	0.550069688948152
"ENSG00000120802"	3718.4444955154	0.0829042494780038	0.21587769469352	0.384033420385104	0.700953677324164	0.873746732736774
"ENSG00000120805"	2804.42904302776	0.0165619957031981	0.121261332531883	0.136581013562947	0.89136198482654	0.96142291994642
"ENSG00000120820"	65.8628554742949	-0.377895360871901	0.37114082218965	-1.01819939569676	0.308583206590139	0.622819917563888
"ENSG00000120832"	542.654315143104	0.046487770052968	0.160829241854945	0.289050483088742	0.772542745621378	0.910969609093322
"ENSG00000120833"	764.761994710723	-0.993444372511923	0.367250208288554	-2.70508865642728	0.00682861619903904	0.0992686010574391
"ENSG00000120837"	1436.4310209493	-0.500485271362548	0.217468622303525	-2.30141372148857	0.021368257058733	0.17632448954481
"ENSG00000120860"	859.520498834355	0.0296003698218746	0.192018159621774	0.154154012725566	0.877488301207213	0.957103042422973
"ENSG00000120868"	365.074732923769	0.111104800317507	0.261495608530815	0.424882088619912	0.670922632372659	0.86014116991263
"ENSG00000120875"	195.617315535979	-0.942427377684572	0.409958747243393	-2.29883466085687	0.0215143297969262	0.176393510658441
"ENSG00000120885"	171627.655432187	-0.638155852832902	0.276723290963077	-2.30611543615261	0.0211041830128187	0.175564424525477
"ENSG00000120889"	2023.38943087129	-0.35725601765855	0.191169056185065	-1.86879626226068	0.0616511650912591	0.299807164998713
"ENSG00000120896"	3516.50889727906	-0.131815462655065	0.196098873072043	-0.672188782067292	0.501463521624683	0.765183981280455
"ENSG00000120899"	771.607839927201	-0.362857436410895	0.240333974102541	-1.50980500266716	0.131093188173717	0.425889930424796
"ENSG00000120903"	2.48338969204507	1.03230324388379	0.677671065434287	1.52331019655124	0.127681117326921	0.420064447905314
"ENSG00000120907"	310.47934639121	-1.91762227302477	0.624564857953965	-3.07033328661298	0.00213820020194802	0.0545968225226785
"ENSG00000120910"	363.178179863888	-0.159355621302801	0.141622777474769	-1.12521180663324	0.260499291208807	0.576983366066808
"ENSG00000120913"	683.933709324269	-0.442997624046325	0.183218752555765	-2.41786180653912	0.0156120047053164	0.152693470470961
"ENSG00000120915"	5233.35023225637	-0.977827586519176	0.333655376744001	-2.9306513686708	0.00338252156144202	0.0694775441560919
"ENSG00000120925"	872.808467392566	0.128057496077262	0.217400711088274	0.589038993645544	0.555835116124362	0.800283598650358
"ENSG00000120937"	4.63755437240269	0.762127727073971	0.934692071559271	0.815378401362253	0.414855743646344	0.706518783052147
"ENSG00000120942"	1158.3738437964	-0.0829540021892202	0.159392594162995	-0.520438246361632	0.602758158753862	0.825127236640014
"ENSG00000120948"	3784.36595945346	0.120391202802165	0.0951329404225947	1.26550490573895	0.205690390937793	0.521797852774885
"ENSG00000120949"	22.7312383853084	0.233874657512784	0.441423545212115	0.529819172650614	0.596237310807424	0.82332170057572
"ENSG00000120952"	1.18184450719298	-1.03591385603919	1.40400718128306	-0.737826607904183	0.460619822095179	0.738699885570564
"ENSG00000120963"	3164.95621728744	0.433228507492232	0.160582059907754	2.69786368253777	0.00697860108029082	0.100106046715977
"ENSG00000120992"	2688.38401449134	0.228773174844785	0.166089086775415	1.37741244344447	0.16838476786945	0.480042146435381
"ENSG00000121005"	36.8196896209817	-0.366096581205158	0.378524915462562	-0.96716640371687	0.333460854194257	0.642311334916922
"ENSG00000121022"	2834.95740209531	0.395394944403648	0.147210479758493	2.68591573814797	0.00723313273763725	0.102494420284079
"ENSG00000121039"	3314.62726433267	0.314603333704784	0.27202015888899	1.15654418771651	0.247458636242586	0.563920167863592
"ENSG00000121053"	3.86723645544023	-0.625631047994073	0.44852560126612	-1.39486139972392	0.163057639168252	0.47236677727622
"ENSG00000121057"	4162.19775786841	-0.433720007961793	0.173483340520635	-2.50006719181317	0.0124169753327982	0.135321255572509
"ENSG00000121058"	817.034951069673	-0.0155186074094928	0.172775349963278	-0.0898195686641131	0.928430597497656	0.97450799356984
"ENSG00000121060"	1707.51898863702	-0.0379961761674679	0.173795948028511	-0.21862521306443	0.826942010700591	0.936392513258952
"ENSG00000121064"	2033.48453838074	0.374161402751205	0.304567174026384	1.22850206673551	0.219258554028268	0.534092045344096
"ENSG00000121067"	2118.99962071253	-0.381771965517497	0.124522943022021	-3.06587650638793	0.00217032934957953	0.0551776528011258
"ENSG00000121068"	563.727859721441	0.0299638813649971	0.285698007440973	0.104879560180999	0.916471378119032	0.96961210022979
"ENSG00000121073"	3706.90449585417	-0.321738533513138	0.185390078550555	-1.73546791731577	0.0826579593459953	0.344128606583469
"ENSG00000121075"	15.0528189543086	0.183171751044587	0.699275626597823	0.261944995760499	0.793363848793482	0.921474014094674
"ENSG00000121101"	20.495817991284	-0.306610787204535	0.277006975878664	-1.10687027368884	0.268350019751582	0.584392398243523
"ENSG00000121104"	576.908305862304	-0.214740969875776	0.251786480144342	-0.852869342915756	0.39373176430494	0.689772223144864
"ENSG00000121152"	311.459268996422	0.43993226431198	0.353415321488591	1.24480246769998	0.213204368845047	0.52828877041198
"ENSG00000121207"	73.4899665125839	-1.0471889202205	0.377359587117593	-2.7750425746946	0.00551944818498991	0.0896317203575993
"ENSG00000121210"	1122.80396619307	-0.30068738319986	0.218003319510697	-1.37927892049876	0.167808773218964	0.478709457506128
"ENSG00000121211"	127.139469946901	0.846186338171146	0.268797128989225	3.14804827474577	0.00164364546547469	0.0469263440013519
"ENSG00000121236"	82.9676994875145	1.19032338624652	0.378618219515758	3.14386187692952	0.00166734118469491	0.047220815189016
"ENSG00000121270"	206.097743228169	0.164202465333353	0.397863816038512	0.412710225745835	0.679818931951514	0.863675492176881
"ENSG00000121274"	654.085638733847	-0.157747580265158	0.174270209944954	-0.905189592156832	0.365364954720574	0.667546780686529
"ENSG00000121281"	104.201353408444	0.38802670106021	0.402411465728322	0.964253591427677	0.334918801892559	0.643364979922951
"ENSG00000121289"	553.247131690329	0.435584151143885	0.143904035585311	3.02690712857496	0.00247069854907856	0.0595532857922706
"ENSG00000121297"	92.7072210756572	-0.230451803087955	0.334036278840562	-0.689900521847063	0.490256747656491	0.757517300608733
"ENSG00000121310"	7703.02446850009	-0.518170986291664	0.255064276132151	-2.03153100916098	0.0422011572133472	0.248421464720622
"ENSG00000121316"	535.020887890971	0.937063842873049	0.530455585309068	1.76652648935174	0.0773075615160257	0.333336905031466
"ENSG00000121318"	1.83481044731327	0.0992762699317538	0.465704508031489	0.213174380362754	0.831190950497525	0.937609293981461
"ENSG00000121350"	536.604312581952	-0.34672230865331	0.162666581493116	-2.13149071844226	0.0330487362829251	0.220875720824216
"ENSG00000121351"	10.2341509364539	-0.241898478553651	0.507797705793552	-0.476367805119616	0.633812366946947	0.842823282013045
"ENSG00000121361"	2145.90239427289	-1.08907771574303	0.400276382925537	-2.72081432280162	0.00651213281370115	0.0976910959448484
"ENSG00000121380"	63.5044157904142	0.980399376646628	0.542855028525971	1.80600588578636	0.0709174202042297	0.319771776663283
"ENSG00000121390"	902.283754568989	0.314999595577911	0.177706689017131	1.77258153488834	0.0762980736894587	0.331397040682212
"ENSG00000121406"	109.873234278029	0.0699158357828277	0.346465317460194	0.201797502547598	0.840075034064052	0.94121691014898
"ENSG00000121410"	4054.65700428036	-1.27695945355515	0.431458786912905	-2.95963251250906	0.00308006207598432	0.0663125716140594
"ENSG00000121413"	685.003636510061	0.274321329708802	0.389117525496523	0.704983229318089	0.480820672924247	0.750215936258253
"ENSG00000121417"	194.900005001478	0.221266939659768	0.228901883580532	0.966645342531323	0.333721359345751	0.642584294078824
"ENSG00000121440"	47.3765363835186	-0.927914769214215	0.518394391329964	-1.78997841167534	0.0734573820082898	0.325485195417947
"ENSG00000121446"	53.7476850745166	0.902935156142194	0.935250369126598	0.965447527152989	0.334320706175282	0.643126312664269
"ENSG00000121454"	29.5814012679645	0.649378717254515	0.317579348739152	2.04477627349721	0.0408769199412302	0.245293215262067
"ENSG00000121481"	452.25666288262	0.125160319737703	0.223434001980162	0.560166844027686	0.575365640108869	0.811490915593996
"ENSG00000121486"	1051.50326730014	-0.155853157787372	0.15918240562828	-0.979085327754863	0.327537820591906	0.638430988347722
"ENSG00000121542"	555.80114154444	0.020892330497572	0.140076240401208	0.149149709027969	0.88143550238891	0.95879327884276
"ENSG00000121552"	896.513627959332	-0.159252121493423	0.499611748874899	-0.318751754441426	0.74991476565804	0.900073384859162
"ENSG00000121570"	8.02536721811183	-0.00153222086536697	0.714420685839727	-0.00214470394787912	0.998288775144364	0.99930824626388
"ENSG00000121577"	58.8389578517447	-0.25478139167395	0.236558608305287	-1.07703284821978	0.281465591005925	0.597054377115888
"ENSG00000121578"	874.743639569187	0.242354232766591	0.14676197268685	1.65134215852841	0.0986687284052871	0.373482644967473
"ENSG00000121579"	3940.99872432232	-0.043012788252155	0.149838525339041	-0.287060942136407	0.774065657762533	0.911847652979604
"ENSG00000121594"	17.9148117574348	0.579583514016319	0.441035751394482	1.31414179504444	0.188798491407998	0.503148272535394
"ENSG00000121621"	131.420810918211	0.646015388229144	0.380888994366609	1.6960726032618	0.0898721312986856	0.358351160369267
"ENSG00000121644"	1362.30546670512	0.0711641289104947	0.178841387090623	0.397917562976819	0.690690953404762	0.869274091509388
"ENSG00000121653"	372.459827279253	0.315298788835159	0.315024502866732	1.00087068137853	0.316889332489547	0.630562240041228
"ENSG00000121671"	3294.35968790688	-0.0512502339097629	0.233482320345341	-0.21950370303824	0.826257695594431	0.936166523513985
"ENSG00000121680"	1963.40107960918	0.0860468109303431	0.168341342683408	0.511144853419444	0.609249630367749	0.829097446579003
"ENSG00000121690"	1224.46150786963	-0.905142967753195	0.372541948706446	-2.42964039592338	0.0151138100732664	0.150043946980543
"ENSG00000121691"	16619.5449002962	-0.895493148991382	0.296886155639839	-3.01628463294775	0.00255892927755151	0.0607209985709122
"ENSG00000121716"	253.264270207614	0.706298582338584	0.407494012024519	1.73327352426491	0.0830470642271102	0.3448534716929
"ENSG00000121741"	1435.06563619663	0.104039538860132	0.191945144796464	0.54202745774296	0.587799590653389	0.817977441240508
"ENSG00000121742"	4.19934299321868	0.0284982060745363	0.678613611217721	0.0419947457632015	0.966502886697397	0.988060153813683
